Fold within meanings
Old Model
Old Data

83.0459187124 	79.4952054454 	30.9772492387 	0.445417043404
82.9062710722 	80.6176983647 	31.3796118486 	0.451349292503
82.540325302 	79.3567095313 	31.4743306217 	0.450315675286
82.6139572408 	80.3978773781 	31.9941255149 	0.457323136546
82.7180418264 	79.3437141359 	31.7044005648 	0.452647334962
82.637673354 	78.5147234934 	32.3241221953 	0.457534869878
83.2400350712 	80.7298680804 	33.2531469473 	0.470626090249
82.8336589638 	78.617653983 	32.6750351062 	0.46122140059
82.6797605435 	79.630887416 	32.912868022 	0.465339756795
---------------------------------
