Old Model
New Data - ieLex
Fold within meanings ensuring no repeats

KILL 	XX 	1955 	205 	91.1764705882 	57.1346950436 	66.6555574071 	0.614793314257
KNEE 	XX 	825 	338 	60.6666666667 	41.9911019046 	19.9980002 	0.270003090628
KNOW 	DT 	1489 	545 	69.6428571429 	99.9000999001 	5.88200694077 	0.110993839947
LAKE 	NN 	1281 	159 	95.652173913 	99.9000999001 	49.9750124938 	0.665778296271
LAUGH 	XX 	1387 	202 	93.4782608696 	99.9666777741 	59.9880023995 	0.749344074123
LEAF 	NN 	1501 	346 	77.1929824561 	71.4183688045 	33.3311112592 	0.454070653499
LEFT 	JJ 	1432 	157 	97.8260869565 	99.9000999001 	99.9000999001 	0.998501249126
LEG 	NN 	1501 	175 	93.1034482759 	74.9906261717 	85.7020425653 	0.799395878761
LIE 	XX 	1086 	394 	83.7837837838 	59.9880023995 	49.9916680553 	0.544859971122
LIVE 	XX 	2422 	591 	70.2127659574 	59.9940005999 	20.6889417606 	0.30729566122
LIVER 	NN 	1227 	171 	89.3617021277 	74.9812546863 	49.9916680553 	0.59940039978
LONG 	JJ 	1279 	584 	65.2173913043 	99.9833361106 	28.570068092 	0.444066091908
LOUSE 	JJ 	955 	308 	83.3333333333 	99.9000999001 	19.9960007998 	0.332944565007
MAN 	NN 	1906 	312 	94.0298507463 	99.9750062484 	57.1346950436 	0.726677990867
MANY 	JJ 	1489 	240 	92.9824561404 	99.9000999001 	24.9937515621 	0.399520176188
MEAT 	NN 	1666 	302 	92.8571428571 	99.9750062484 	57.1346950436 	0.726677990867
MOON 	XX 	1131 	264 	83.7837837838 	66.6555574071 	57.1346950436 	0.614793314257
MOTHER 	NN 	1045 	833 	58.9743589744 	59.9960002666 	49.9972223765 	0.544926071745
MOUNTAIN 	NN 	1779 	219 	76.1194029851 	89.9910008999 	39.1287335333 	0.544999401222
MOUTH 	NN 	1190 	141 	91.5 	67.8478966733 	99.9800039992 	0.80708092296
NAME 	NN 	1025 	1025 	43.5897435897 	99.9941179931 	44.7356648509 	0.617732521828
NARROW 	JJ 	2235 	251 	78.75 	42.8540818513 	42.8540818513 	0.428041401208
NEAR 	DT 	914 	140 	89.6551724138 	59.9880023995 	99.9666777741 	0.749344074123
NECK 	NN 	1266 	171 	87.7551020408 	79.9840031994 	49.9937507812 	0.614816938341
NEW 	JJ 	1283 	1091 	43.0434782609 	99.9949476238 	43.999022244 	0.610614799332
NIGHT 	NN 	912 	516 	82.7586206897 	99.9941179931 	80.9485262607 	0.894195565872
NOSE 	NN 	878 	401 	61.2903225806 	87.4945315918 	60.8669188296 	0.717428334065
NOT 	DT 	1143 	520 	76.3157894737 	99.9000999001 	11.1098766804 	0.199780042154
OLD 	JJ 	1611 	204 	93.1034482759 	99.9750062484 	57.1346950436 	0.726677990867
ONE 	DT 	1002 	834 	58.5 	99.989334474 	37.5984960602 	0.545790189743
OTHER 	JJ 	1339 	277 	87.2340425532 	74.9812546863 	42.8510212827 	0.54489295894
PERSON 	NN 	1491 	226 	92.8571428571 	66.6444518494 	49.9875031242 	0.570775970605
PLAY 	XX 	1654 	197 	91.0714285714 	99.9833361106 	59.9940005999 	0.749437796738
PULL 	XX 	1653 	154 	87.5 	0.0 	0.0 	0.0
